Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
1,1,1,0,1,0,0,1,3,41,292500,45,12,4,4,1,1,8,0
0,0,1,0,0,0,0,1,3,43,90000,35,14,0,4,1,1,8,0
0,0,1,0,1,0,0,0,2,48,225000,44,23,2,4,1,1,12,0
0,0,0,0,0,0,0,0,2,18,180000,53,5,4,2,1,1,8,0
1,1,1,1,1,0,0,0,2,19,135000,52,1,4,1,0,1,8,0
1,1,1,0,0,0,0,0,2,31,247500,63,1,4,4,1,1,6,1
0,0,1,0,0,0,1,0,2,22,90000,60,0,1,4,1,1,12,0
0,0,0,0,0,0,1,0,2,3,76500,64,0,1,4,1,1,12,0
0,0,1,0,0,1,0,0,2,25,157500,30,5,0,1,1,1,10,0
0,0,1,1,0,0,0,0,2,0,148500,33,5,4,4,1,1,8,0
1,1,1,0,1,0,0,2,4,22,225000,32,3,4,4,1,1,8,1
0,0,0,0,0,0,1,0,2,3,157500,56,0,1,4,1,2,12,0
0,1,1,0,0,0,1,0,2,28,360000,64,0,1,4,1,2,12,0
0,0,0,0,0,1,0,0,1,15,135000,23,4,0,2,3,2,8,1
0,0,1,0,0,0,1,0,2,16,193500,56,0,1,1,1,1,12,0
0,0,1,0,1,0,1,0,2,34,117000,66,0,1,4,1,1,12,0
1,1,1,1,0,0,0,0,2,15,427500,32,12,4,1,0,4,12,1
0,1,0,0,0,0,0,2,4,27,157500,36,10,0,1,1,1,12,1
1,1,1,1,0,0,0,1,3,53,360000,32,10,4,1,1,1,10,0
0,0,1,0,0,0,0,0,2,40,103500,30,1,2,4,0,1,2,0
0,1,1,0,0,1,0,1,3,28,135000,30,1,4,1,1,1,15,0
0,0,1,0,0,1,0,0,1,12,310500,35,3,2,1,3,1,0,0
0,1,1,0,0,0,0,1,3,2,202500,45,6,4,4,1,1,8,0
0,1,1,0,0,0,0,1,3,13,225000,29,7,0,1,0,1,12,0
0,0,1,0,1,0,0,0,2,37,202500,59,19,4,1,1,1,3,0
0,0,1,0,0,0,1,0,2,37,126000,56,0,1,4,1,1,12,0
0,0,1,0,0,1,1,0,2,58,157500,55,0,1,4,1,1,12,0
1,1,1,0,0,0,1,0,2,15,225000,60,0,1,4,1,1,12,0
0,0,1,0,0,1,1,0,2,0,85500,67,0,1,4,1,1,12,0
0,0,0,0,0,0,1,0,2,23,90000,60,0,1,4,1,1,12,0
0,1,1,0,1,0,1,0,2,55,54000,55,0,1,4,1,1,12,0
0,0,1,1,0,0,0,2,4,55,157500,46,3,0,4,1,1,13,0
1,1,0,0,0,0,0,0,1,40,180000,30,2,4,1,3,1,8,0
1,1,1,0,1,1,0,1,2,12,180000,26,1,4,4,3,1,8,1
1,0,0,1,0,0,0,0,2,13,270000,56,1,4,4,0,1,2,0
0,0,0,0,0,0,1,0,2,56,112500,58,0,1,4,1,2,12,1
0,0,1,0,0,0,0,0,2,51,315000,61,40,4,4,1,1,11,0
0,0,1,0,0,0,0,0,2,41,337500,35,6,2,1,1,1,3,0
0,0,1,0,1,1,0,0,2,16,382500,45,9,4,1,1,1,12,0
1,1,0,1,0,0,0,0,2,13,166500,53,0,0,1,1,1,8,0
1,0,1,0,0,0,1,0,2,49,270000,46,0,1,4,1,1,12,0
0,0,1,0,1,0,1,0,2,42,45000,62,0,1,4,1,1,12,0
1,0,0,0,0,0,0,0,2,58,202500,50,9,4,4,1,2,8,0
0,0,0,0,1,0,1,0,2,8,135000,63,0,1,4,1,1,12,0
0,1,1,0,0,0,0,0,2,33,157500,28,0,4,1,1,1,15,0
0,0,0,1,1,0,0,1,2,20,144000,39,9,4,4,3,4,6,0
